state,jjm_district,jjm_block,jjm_panchayat_id,jjm_panchayat,jjm_village_id,jjm_village,lgd_village_id,lgd_village,district_from_header,source_file,serial_no,shrug_village_id,shrug_shrid2,shrug_village_name,shrug_district,shrug_subdistrict,shrug_lgd_gp_code,shrug_gp_name
Karnataka,TUMAKURU,Gubbi,63721,MANCHALADORE,162416,JOGIHALLI,611750,Jogihalli,TUMAKURU,TUMAKURU.xls,1124,611750.0,11-29-571-05538-611750,jogihalli,tumkur,gubbi,220149.0,Muganayanakote
Karnataka,TUMAKURU,Gubbi,63711,HOSAKERE,162345,JOGIHALLI,611687,Jogihalli,TUMAKURU,TUMAKURU.xls,1125,611687.0,11-29-571-05538-611687,jogihalli,tumkur,gubbi,220138.0,Hosakere
Karnataka,TUMAKURU,Madhugiri,63805,Doddamaalur,163175,JOGIHALLI,610937,Jogihalli,TUMAKURU,TUMAKURU.xls,1126,610937.0,11-29-571-05535-610937,jogihalli,tumkur,madhugiri,220228.0,Doddamaalur
Karnataka,TUMAKURU,Madhugiri,63792,SIDDAPURA,586150,JOGIHALLI,610836,Jogihalli,TUMAKURU,TUMAKURU.xls,1127,610836.0,11-29-571-05535-610836,jogihalli,tumkur,madhugiri,220253.0,Siddapura
Karnataka,TUMAKURU,Gubbi,63724,M.N. KOTE,588638,JOGIHALLI,611622,Jogihalli,TUMAKURU,TUMAKURU.xls,1128,611622.0,11-29-571-05538-611622,jogihalli,tumkur,gubbi,220146.0,Manchaladore
Karnataka,TUMAKURU,Tumakuru,63930,MASKAL,163992,JOLAMARANAHALLI,611605,Jolumaranahalli,TUMAKURU,TUMAKURU.xls,1129,611605.0,11-29-571-05537-611605,jolumaranahalli,tumkur,tumkur,220379.0,Maskal
Karnataka,TUMAKURU,Koratagere,63753,KURAMKOTTE,162737,JONIGARAHALLI,611007,Jonigarahalli,TUMAKURU,TUMAKURU.xls,1130,611007.0,11-29-571-05536-611007,jonigarahalli,tumkur,koratagere,220170.0,Kuramkotte
Karnataka,TUMAKURU,Koratagere,63753,KURAMKOTTE,162736,JUNJURAMANAHALLI,611014,Junjuramanahalli,TUMAKURU,TUMAKURU.xls,1131,611014.0,11-29-571-05536-611014,junjuramanahalli,tumkur,koratagere,220170.0,Kuramkotte
Karnataka,TUMAKURU,Gubbi,63728,PEDDANAHALLI,162486,K .MATIGHATTA,611904,Mathighatta,TUMAKURU,TUMAKURU.xls,1132,611904.0,11-29-571-05538-611904,mathighatta,tumkur,gubbi,220153.0,Peddanahalli
Karnataka,TUMAKURU,Kunigal,63780,Ujjanni,162947,K BYDARAHALLI,612702,Byadarahalli,TUMAKURU,TUMAKURU.xls,1133,612702.0,11-29-571-05541-612702,byadarahalli,tumkur,kunigal,220211.0,Ujjanni
Karnataka,TUMAKURU,Turuvekere,63984,MANICHENDUR,164490,K DODDERI,612388,K.Dodderi,TUMAKURU,TUMAKURU.xls,1134,612388.0,11-29-571-05540-612388,k dodderi,tumkur,turuvekere,220405.0,Manichendur
Karnataka,TUMAKURU,Gubbi,63712,Hindsagere,162349,K HARIVESANDRA,611916,Harivesandra .K,TUMAKURU,TUMAKURU.xls,1135,611916.0,11-29-571-05538-611916,harivesandra k,tumkur,gubbi,220137.0,Hindsagere
Karnataka,TUMAKURU,Gubbi,63718,KADABA,162397,K RAMAPURA,611876,K.Ramapura,TUMAKURU,TUMAKURU.xls,1136,611876.0,11-29-571-05538-611876,k ramapura,tumkur,gubbi,220141.0,Kadaba
Karnataka,TUMAKURU,Sira,63875,Hosur,163557,K RANGANAHALLI,610359,Ranganahalli,TUMAKURU,TUMAKURU.xls,1137,610359.0,11-29-571-05533-610359,ranganahalli,tumkur,sira,220308.0,Lakshmisagara
Karnataka,TUMAKURU,Koratagere,63749,Kollala,588562,K. BEVINAHALLI,611238,K.Bevinahalli,TUMAKURU,TUMAKURU.xls,1138,611238.0,11-29-571-05536-611238,k bevinahalli,tumkur,koratagere,220169.0,Kollala
Karnataka,TUMAKURU,Gubbi,63719,Kallur,162401,K. KALLAHALLI,611919,K.Kallahalli,TUMAKURU,TUMAKURU.xls,1139,611919.0,11-29-571-05538-611919,k kallahalli,tumkur,gubbi,220142.0,Kallur
Karnataka,TUMAKURU,Pavagada,63839,Chikkahalli,163401,K. RAMPURA / HANUMABETTA,610533,Hanumanabetta,TUMAKURU,TUMAKURU.xls,1140,610533.0,11-29-571-05534-610533,hanumanabetta,tumkur,pavagada,220261.0,Chikkahalli
Karnataka,TUMAKURU,Pavagada,63836,B.K.Halli,588530,K. SEVALALAPURA,610569,K.Sevalapura,TUMAKURU,TUMAKURU.xls,1141,610569.0,11-29-571-05534-610569,k sevalapura,tumkur,pavagada,220257.0,B.K.Halli
Karnataka,TUMAKURU,Madhugiri,63821,Nerelekere,163283,K.APPENAHALLI,610709,K.Appenahalli,TUMAKURU,TUMAKURU.xls,1142,610709.0,11-29-571-05535-610709,k appenahalli,tumkur,madhugiri,220247.0,Nerelekere
Karnataka,TUMAKURU,Turuvekere,63970,KANATHUR,164363,K.BEVINAHALLI,612355,K.Bevinahalli,TUMAKURU,TUMAKURU.xls,1143,612355.0,11-29-571-05540-612355,k bevinahalli,tumkur,turuvekere,220400.0,Kanathur
Karnataka,TUMAKURU,Koratagere,63747,VAJJANAKURIKE,162659,K.G.BEVANAHALLI,611172,K.G.Bevinahalli,TUMAKURU,TUMAKURU.xls,1144,611172.0,11-29-571-05536-611172,k g bevinahalli,tumkur,koratagere,220178.0,Vajjanakurike
Karnataka,TUMAKURU,Madhugiri,63797,GANJALAGUNTE,586141,K.G.THIPPAPURA,610815,K.G.Thippapura,TUMAKURU,TUMAKURU.xls,1145,,,,,,,
Karnataka,TUMAKURU,Turuvekere,63968,AREMALLENAHALLI,164348,K.GANGANAHALLI,612352,K.Ganganahalli,TUMAKURU,TUMAKURU.xls,1146,612352.0,11-29-571-05540-612352,k ganganahalli,tumkur,turuvekere,220393.0,Aremallenahalli
Karnataka,TUMAKURU,Madhugiri,63829,RANTAVALALU,163347,K.GOLLAHALLI,610710,Gollahalli.R.,TUMAKURU,TUMAKURU.xls,1147,610710.0,11-29-571-05535-610710,gollahalli r,tumkur,madhugiri,220250.0,Rantavalalu
Karnataka,TUMAKURU,Kunigal,63783,K.Honamaachana Halli,162963,K.HONNAMACHANAHALLI,612674,Honnamachanahalli,TUMAKURU,TUMAKURU.xls,1148,612674.0,11-29-571-05541-612674,honnamachanahalli,tumkur,kunigal,220205.0,Nidasale
Karnataka,TUMAKURU,Madhugiri,63821,Nerelekere,163282,K.KRUSNAPURA,610711,K.Krishnapura,TUMAKURU,TUMAKURU.xls,1149,610711.0,11-29-571-05535-610711,k krishnapura,tumkur,madhugiri,220247.0,Nerelekere
Karnataka,TUMAKURU,Tiptur,63908,Gyaragatta,163795,K.LAKKIHALLI,612066,K.Lakkihalli,TUMAKURU,TUMAKURU.xls,1150,612066.0,11-29-571-05539-612066,k lakkihalli,tumkur,tiptur,220333.0,Gyaragatta
Karnataka,TUMAKURU,Turuvekere,63970,KANATHUR,164362,K.MAVINAHALLI,612327,K.Mavinahalli,TUMAKURU,TUMAKURU.xls,1151,612327.0,11-29-571-05540-612327,k mavinahalli,tumkur,turuvekere,220400.0,Kanathur
Karnataka,TUMAKURU,Turuvekere,63970,KANATHUR,164365,K.MELANAHALLI,612325,Melnahalli,TUMAKURU,TUMAKURU.xls,1152,612325.0,11-29-571-05540-612325,melnahalli,tumkur,turuvekere,220400.0,Kanathur
Karnataka,TUMAKURU,Tumakuru,63957,K.PALASANDRA,164235,K.PALASANDRA,611572,K.Palasandra,TUMAKURU,TUMAKURU.xls,1153,611572.0,11-29-571-05537-611572,k palasandra,tumkur,tumkur,220372.0,K.Palasandra
Karnataka,TUMAKURU,Pavagada,63845,K.T.Halli,163424,K.T. HALLI,610614,Kondethimmanahalli,TUMAKURU,TUMAKURU.xls,1154,610614.0,11-29-571-05534-610614,kondethimmanahalli,tumkur,pavagada,220264.0,K.T.Halli
Karnataka,TUMAKURU,Madhugiri,63825,KAVANADALA,163316,K.T.HALLI,610798,Kunigal Thimmanahalli,TUMAKURU,TUMAKURU.xls,1155,610798.0,11-29-571-05535-610798,kunigal thimmanahalli,tumkur,madhugiri,220238.0,Kavanadala
Karnataka,TUMAKURU,Koratagere,63752,THOVINAKERE,162723,KABBIGERE,610993,Kabbigere,TUMAKURU,TUMAKURU.xls,1156,610993.0,11-29-571-05536-610993,kabbigere,tumkur,koratagere,220175.0,Thovinakere
Karnataka,TUMAKURU,Kunigal,63788,YEDIYUR,163021,KACHENAHALLI,612635,Kachanahalli,TUMAKURU,TUMAKURU.xls,1157,612635.0,11-29-571-05541-612635,kachanahalli,tumkur,kunigal,220214.0,Yediyur
Karnataka,TUMAKURU,Gubbi,63706,Chellur,162301,KACHENAHALLI,611705,Kachenahalli,TUMAKURU,TUMAKURU.xls,1158,611705.0,11-29-571-05538-611705,kachenahalli,tumkur,gubbi,220131.0,Chellur
Karnataka,TUMAKURU,Turuvekere,63983,MUTHUGADAHALLI,164480,KACHI HALLI,612371,Kachihalli,TUMAKURU,TUMAKURU.xls,1159,612371.0,11-29-571-05540-612371,kachihalli,tumkur,turuvekere,220409.0,Muthugadahalli
Karnataka,TUMAKURU,Kunigal,63780,Ujjanni,162946,KACHIHALLI,612738,Kachihalli,TUMAKURU,TUMAKURU.xls,1160,612738.0,11-29-571-05541-612738,kachihalli,tumkur,kunigal,220211.0,Ujjanni
Karnataka,TUMAKURU,Kunigal,63784,Jinnagara,162977,KACHONAHALLI,612667,Kachonahalli,TUMAKURU,TUMAKURU.xls,1161,612667.0,11-29-571-05541-612667,kachonahalli,tumkur,kunigal,220191.0,Jinnagara
Karnataka,TUMAKURU,Gubbi,63706,Chellur,162299,KADABETTANAHALLI,611707,Kadabettanahalli,TUMAKURU,TUMAKURU.xls,1162,611707.0,11-29-571-05538-611707,kadabettanahalli,tumkur,gubbi,220131.0,Chellur
Karnataka,TUMAKURU,Gubbi,63718,KADABA,162391,KADABHA,611877,Kadaba,TUMAKURU,TUMAKURU.xls,1163,611877.0,11-29-571-05538-611877,kadaba,tumkur,gubbi,220141.0,Kadaba
Karnataka,TUMAKURU,Madhugiri,63808,Kadagathuru,163187,KADAGATTURU,610926,Kadagathur,TUMAKURU,TUMAKURU.xls,1164,610926.0,11-29-571-05535-610926,kadagathur,tumkur,madhugiri,220236.0,Kadagathuru
Karnataka,TUMAKURU,Turuvekere,63990,Settigondanahalli,588557,KADALAGIDADA KAVAL,612397,Kadalagidada Kaval,TUMAKURU,TUMAKURU.xls,1165,612397.0,11-29-571-05540-612397,kadalagidada kaval,tumkur,turuvekere,220412.0,Settigondanahalli
Karnataka,TUMAKURU,Pavagada,299718,KODAMADAGU,163360,KADAMALAKUNTE,610637,Kadamalakunte,TUMAKURU,TUMAKURU.xls,1166,610637.0,11-29-571-05534-610637,kadamalakunte,tumkur,pavagada,272811.0,Kodamadagu
Karnataka,TUMAKURU,Kunigal,63767,Kithanamangala,162846,KADAMATHIKERE,612610,Kadamathikere,TUMAKURU,TUMAKURU.xls,1167,612610.0,11-29-571-05541-612610,kadamathikere,tumkur,kunigal,220196.0,Kithanamangala
Karnataka,TUMAKURU,Pavagada,63849,KOTAGUDDA,163440,KADAPALAKERE,610632,Kadapalakere,TUMAKURU,TUMAKURU.xls,1168,610632.0,11-29-571-05534-610632,kadapalakere,tumkur,pavagada,220267.0,Kotagudda
Karnataka,TUMAKURU,Kunigal,63771,IPPADI,162879,KADARAMANAHALLI,612565,Kadaramanahalli,TUMAKURU,TUMAKURU.xls,1169,612565.0,11-29-571-05541-612565,kadaramanahalli,tumkur,kunigal,220208.0,Ippadi
Karnataka,TUMAKURU,Kunigal,63768,Santemavathur,162851,KADARAPURA,612624,Kadarapura,TUMAKURU,TUMAKURU.xls,1170,612624.0,11-29-571-05541-612624,kadarapura,tumkur,kunigal,220207.0,Santemavathur
Karnataka,TUMAKURU,Kunigal,63786,MARKONAHALLI,162990,KADASHETTIHALLI,612653,Kadashettyhalli,TUMAKURU,TUMAKURU.xls,1171,612653.0,11-29-571-05541-612653,kadashettyhalli,tumkur,kunigal,220202.0,Markonahalli
Karnataka,TUMAKURU,Gubbi,63718,KADABA,162398,KADASHETTIHALLI,611875,Kadasettyhalli,TUMAKURU,TUMAKURU.xls,1172,611875.0,11-29-571-05538-611875,kadasettyhalli,tumkur,gubbi,220141.0,Kadaba
Karnataka,TUMAKURU,Tiptur,63924,Kuppallu,163931,KADASHETTIHALLI,612056,Kadushettihalli,TUMAKURU,TUMAKURU.xls,1173,612056.0,11-29-571-05539-612056,kadushettihalli,tumkur,tiptur,220340.0,Kuppallu
Karnataka,TUMAKURU,Kunigal,63770,KEMPANAHALLI,162875,KADASINGANAHALLI,612568,Kadasinganahalli,TUMAKURU,TUMAKURU.xls,1174,612568.0,11-29-571-05541-612568,kadasinganahalli,tumkur,kunigal,220195.0,Kempanahalli
Karnataka,TUMAKURU,Turuvekere,63982,MAVINAKERE,164469,KADASURU,612346,Kadesur,TUMAKURU,TUMAKURU.xls,1175,612346.0,11-29-571-05540-612346,kadesur,tumkur,turuvekere,220406.0,Mavinakere
Karnataka,TUMAKURU,Sira,63887,CHIKKANAHALLI,163622,KADAVIGERE,610467,Kadavigere,TUMAKURU,TUMAKURU.xls,1176,610467.0,11-29-571-05533-610467,kadavigere,tumkur,sira,220293.0,Chikkanahalli
Karnataka,TUMAKURU,Turuvekere,63973,GONITUMKUR,164389,KADEHALLI,612358,Kadehalli,TUMAKURU,TUMAKURU.xls,1177,612358.0,11-29-571-05540-612358,kadehalli,tumkur,turuvekere,220398.0,Goni Tumkur
Karnataka,TUMAKURU,Turuvekere,63973,GONITUMKUR,164391,KADEHALLI KAVAL,612359,Kadehalli Kaval,TUMAKURU,TUMAKURU.xls,1178,612359.0,11-29-571-05540-612359,kadehalli kaval,tumkur,turuvekere,220398.0,Goni Tumkur
Karnataka,TUMAKURU,Chiknayakanhalli,63695,HONNEBAGI,162188,KADENAHALLI,610222,Kadenahalli,TUMAKURU,TUMAKURU.xls,1179,610222.0,11-29-571-05532-610222,kadenahalli,tumkur,chiknayakanhalli,220107.0,Honnebagi
Karnataka,TUMAKURU,Sira,63870,Baragur,163529,KADIREHALLI,610297,Kadarehalli,TUMAKURU,TUMAKURU.xls,1180,610297.0,11-29-571-05533-610297,kadarehalli,tumkur,sira,220288.0,Baragur
Karnataka,TUMAKURU,Tumakuru,63927,Aregujjanahalli,163957,KADRANAHALLI,611379,Kadaranahalli,TUMAKURU,TUMAKURU.xls,1181,611379.0,11-29-571-05537-611379,kadaranahalli,tumkur,tumkur,220351.0,Aregujjanahalli
Karnataka,TUMAKURU,Tumakuru,63953,Sitakallu,164196,KADUGUJJANAHALLI,611412,Kadagujjanahalli,TUMAKURU,TUMAKURU.xls,1182,611412.0,11-29-571-05537-611412,kadagujjanahalli,tumkur,tumkur,220386.0,Sitakallu
Karnataka,TUMAKURU,Sira,63889,Tarur,163646,KAGELINGANAHALLI,610495,Kagelinganahalli,TUMAKURU,TUMAKURU.xls,1183,610495.0,11-29-571-05533-610495,kagelinganahalli,tumkur,sira,220319.0,Tarur
Karnataka,TUMAKURU,Sira,299719,BANDAKUNTE,163570,KAGGALADU,610345,Kaggaladu,TUMAKURU,TUMAKURU.xls,1184,610345.0,11-29-571-05533-610345,kaggaladu,tumkur,sira,272823.0,Bandakunte
Karnataka,TUMAKURU,Kunigal,63785,PADUVAGERE,162984,KAGGALAPURA,612655,Kaggalapura,TUMAKURU,TUMAKURU.xls,1185,612655.0,11-29-571-05541-612655,kaggalapura,tumkur,kunigal,220206.0,Paduvagere
Karnataka,TUMAKURU,Kunigal,63782,Yedavani,162961,KAGGANAHALLI,612685,Kagganahalli,TUMAKURU,TUMAKURU.xls,1186,612685.0,11-29-571-05541-612685,kagganahalli,tumkur,kunigal,220213.0,Yedavani
Karnataka,TUMAKURU,Kunigal,63789,KAGGERE,163029,KAGGERE,612476,Kaggere,TUMAKURU,TUMAKURU.xls,1187,612476.0,11-29-571-05541-612476,kaggere,tumkur,kunigal,220194.0,Kaggere
Karnataka,TUMAKURU,Gubbi,63714,IRAKASANDRA,162366,KAGGERE,611717,Kaggere,TUMAKURU,TUMAKURU.xls,1188,611717.0,11-29-571-05538-611717,kaggere,tumkur,gubbi,220140.0,Irakasandra
Karnataka,TUMAKURU,Tumakuru,63943,DODDANARAVANGALA,164115,KAGGERE,611284,Kaggere,TUMAKURU,TUMAKURU.xls,1189,611284.0,11-29-571-05537-611284,kaggere,tumkur,tumkur,220360.0,Doddanaravangala
Karnataka,TUMAKURU,Tumakuru,63931,Hethanahalli,164008,KAIDALA,611555,Kaidala,TUMAKURU,TUMAKURU.xls,1190,611555.0,11-29-571-05537-611555,kaidala,tumkur,tumkur,220367.0,Hethanahalli
Karnataka,TUMAKURU,Tiptur,63917,NAGARAGHATTA,163876,KAIDALA,612150,Kaidala,TUMAKURU,TUMAKURU.xls,1191,612150.0,11-29-571-05539-612150,kaidala,tumkur,tiptur,220344.0,Nagaraghatta
Karnataka,TUMAKURU,Turuvekere,63980,MUNIYUR,164454,KALANJIHALLI,612218,Kalanjihalli,TUMAKURU,TUMAKURU.xls,1192,612218.0,11-29-571-05540-612218,kalanjihalli,tumkur,turuvekere,220408.0,Muniyur
Karnataka,TUMAKURU,Sira,63895,DODDA AGRAHARA,163683,KALAPPANAHALLI,610440,Kalappanahalli,TUMAKURU,TUMAKURU.xls,1193,610440.0,11-29-571-05533-610440,kalappanahalli,tumkur,sira,220295.0,Dodda Agrahara
Karnataka,TUMAKURU,Sira,299723,TALAGUNDA,163633,KALAPURA,610472,Kalapura,TUMAKURU,TUMAKURU.xls,1194,610472.0,11-29-571-05533-610472,kalapura,tumkur,sira,272822.0,Talagunda
Karnataka,TUMAKURU,Gubbi,63702,Allilughatta,162263,KALASANAHALLI,611739,Kalasanahalli,TUMAKURU,TUMAKURU.xls,1195,611739.0,11-29-571-05538-611739,kalasanahalli,tumkur,gubbi,220125.0,Allilughatta
Karnataka,TUMAKURU,Gubbi,63731,S.Koddagihalli,162516,KALENAHALLI,611860,Kalenahalli,TUMAKURU,TUMAKURU.xls,1196,611860.0,11-29-571-05538-611860,kalenahalli,tumkur,gubbi,220154.0,S.Koddagihalli
Karnataka,TUMAKURU,Sira,63890,CHINNENAHALLI,163653,KALENAHALLI,610500,Kalenahalli,TUMAKURU,TUMAKURU.xls,1197,610500.0,11-29-571-05533-610500,kalenahalli,tumkur,sira,220294.0,Chinnenahalli
Karnataka,TUMAKURU,Madhugiri,63820,Channenahalli,163279,KALENAHALLI,610933,Kalenahalli,TUMAKURU,TUMAKURU.xls,1198,610933.0,11-29-571-05535-610933,kalenahalli,tumkur,madhugiri,220224.0,Chikkamaalur
Karnataka,TUMAKURU,Tumakuru,63953,Sitakallu,164194,KALENAHALLI,611421,Kalenahalli,TUMAKURU,TUMAKURU.xls,1199,611421.0,11-29-571-05537-611421,kalenahalli,tumkur,tumkur,220386.0,Sitakallu
Karnataka,TUMAKURU,Madhugiri,63807,KALIDEVAPURA,163182,KALIDEVAPURA,610929,Kalidevapura,TUMAKURU,TUMAKURU.xls,1200,610929.0,11-29-571-05535-610929,kalidevapura,tumkur,madhugiri,220237.0,Kalidevapura
Karnataka,TUMAKURU,Sira,63870,Baragur,163530,KALIGANAHALLI,610289,Kaligonahalli,TUMAKURU,TUMAKURU.xls,1201,610289.0,11-29-571-05533-610289,kaligonahalli,tumkur,sira,220288.0,Baragur
Karnataka,TUMAKURU,Gubbi,63721,MANCHALADORE,162417,KALINGANAHALLI,611618,Kalinganahalli,TUMAKURU,TUMAKURU.xls,1202,611618.0,11-29-571-05538-611618,kalinganahalli,tumkur,gubbi,220146.0,Manchaladore
Karnataka,TUMAKURU,Koratagere,63736,Vaddagere,162547,KALKERE,611051,Kalkere,TUMAKURU,TUMAKURU.xls,1203,611051.0,11-29-571-05536-611051,kalkere,tumkur,koratagere,220177.0,Vaddagere
Karnataka,TUMAKURU,Tumakuru,63959,HEBBUR,164264,KALKERE,611536,Kalkere,TUMAKURU,TUMAKURU.xls,1204,611536.0,11-29-571-05537-611536,kalkere,tumkur,tumkur,220365.0,Hebbur
Karnataka,TUMAKURU,Turuvekere,63972,KODIGEHALLI,164378,KALKERE,612313,Kalkere,TUMAKURU,TUMAKURU.xls,1205,612313.0,11-29-571-05540-612313,kalkere,tumkur,turuvekere,220414.0,Talakere
Karnataka,TUMAKURU,Tiptur,63913,MANAKIKERE,163827,KALKERE,612016,Kalkere,TUMAKURU,TUMAKURU.xls,1206,612016.0,11-29-571-05539-612016,kalkere,tumkur,tiptur,220342.0,Manakikere
Karnataka,TUMAKURU,Tiptur,63909,Tadasur,163805,KALLAHALLI,612188,Kallahalli,TUMAKURU,TUMAKURU.xls,1207,612188.0,11-29-571-05539-612188,kallahalli,tumkur,tiptur,220331.0,Gungurmalle
Karnataka,TUMAKURU,Tiptur,63919,Gungurmalle,163887,KALLAHALLI,612127,Kallahalli,TUMAKURU,TUMAKURU.xls,1208,612127.0,11-29-571-05539-612127,kallahalli,tumkur,tiptur,220349.0,Tadasur
Karnataka,TUMAKURU,Tumakuru,63955,KESARAMADU,164223,KALLAHALLI,611390,Kallahalli,TUMAKURU,TUMAKURU.xls,1209,611390.0,11-29-571-05537-611390,kallahalli,tumkur,tumkur,220374.0,Kesaramadu
Karnataka,TUMAKURU,Sira,63871,HANDIKUNTE,163538,KALLAHALLI,610308,Kallahalli,TUMAKURU,TUMAKURU.xls,1210,610308.0,11-29-571-05533-610308,kallahalli,tumkur,sira,220300.0,Handikunte
Karnataka,TUMAKURU,Chiknayakanhalli,63683,Doddabidre,162077,KALLAHALLI,610127,Kallahalli,TUMAKURU,TUMAKURU.xls,1211,610127.0,11-29-571-05532-610127,kallahalli,tumkur,chiknayakanhalli,220101.0,Doddabidre
Karnataka,TUMAKURU,Sira,63891,KALLAMBELLA,163660,KALLAMBELLA,610492,Kallambella,TUMAKURU,TUMAKURU.xls,1212,610492.0,11-29-571-05533-610492,kallambella,tumkur,sira,220306.0,Kallambella
Karnataka,TUMAKURU,Gubbi,63729,SHIVAPURA,162494,KALLANAHALLI,611733,Kallanahalli,TUMAKURU,TUMAKURU.xls,1213,611733.0,11-29-571-05538-611733,kallanahalli,tumkur,gubbi,220155.0,Shivapura
Karnataka,TUMAKURU,Turuvekere,63985,MADIHALLI,164497,KALLANAKERE,612252,Kallanakere,TUMAKURU,TUMAKURU.xls,1214,612252.0,11-29-571-05540-612252,kallanakere,tumkur,turuvekere,220404.0,Madihalli
Karnataka,TUMAKURU,Tumakuru,63954,Devalaapura,164215,KALLANAPALYA,611320,Kallanapalya,TUMAKURU,TUMAKURU.xls,1215,611320.0,11-29-571-05537-611320,kallanapalya,tumkur,tumkur,220359.0,Devalaapura
Karnataka,TUMAKURU,Kunigal,63768,Santemavathur,162855,KALLANAYAKANAHALLI,612626,Kallanaikanahalli,TUMAKURU,TUMAKURU.xls,1216,612626.0,11-29-571-05541-612626,kallanaikanahalli,tumkur,kunigal,220207.0,Santemavathur
Karnataka,TUMAKURU,Kunigal,63769,Yeleyur,162865,KALLANAYAKANAHALLI,612542,Kallanaikanahalli,TUMAKURU,TUMAKURU.xls,1217,612542.0,11-29-571-05541-612542,kallanaikanahalli,tumkur,kunigal,220215.0,Yeleyur
Karnataka,TUMAKURU,Madhugiri,63804,Chikkamaalur,163171,KALLENAHALLI,610701,KALLENAHALLI,TUMAKURU,TUMAKURU.xls,1218,610701.0,11-29-571-05535-610701,kallenahalli,tumkur,madhugiri,220222.0,Channenahalli
Karnataka,TUMAKURU,Gubbi,63708,Doddagunni,162318,KALLENAHALLI,611781,Kallenahalli,TUMAKURU,TUMAKURU.xls,1219,611781.0,11-29-571-05538-611781,kallenahalli,tumkur,gubbi,220133.0,Doddagunni
Karnataka,TUMAKURU,Chiknayakanhalli,63673,HOYSALAKATTE,162020,KALLENAHALLI,610115,Kallenahalli,TUMAKURU,TUMAKURU.xls,1220,610115.0,11-29-571-05532-610115,kallenahalli,tumkur,chiknayakanhalli,220108.0,Hoysalakatte
Karnataka,TUMAKURU,Gubbi,63701,Adagur,162253,KALLIPALYA,611830,Kallipalya,TUMAKURU,TUMAKURU.xls,1221,611830.0,11-29-571-05538-611830,kallipalya,tumkur,gubbi,220124.0,Adagur
Karnataka,TUMAKURU,Sira,63892,GOPALADEVARAHALLI,163667,KALLOBANAHALLI,610463,Kallaobanahalli,TUMAKURU,TUMAKURU.xls,1222,610463.0,11-29-571-05533-610463,kallaobanahalli,tumkur,sira,220298.0,Gopaladevarahalli
Karnataka,TUMAKURU,Gubbi,63726,Nallur,162468,KALLUGUDI,611680,Kallugudi,TUMAKURU,TUMAKURU.xls,1223,611680.0,11-29-571-05538-611680,kallugudi,tumkur,gubbi,220151.0,Nallur
Karnataka,TUMAKURU,Koratagere,63755,Agrahaara,162749,KALLUGUTTARAHALLI,611043,Kalluguttarahalli,TUMAKURU,TUMAKURU.xls,1224,611043.0,11-29-571-05536-611043,kalluguttarahalli,tumkur,koratagere,220157.0,Agrahaara
Karnataka,TUMAKURU,Sira,63878,Bhuvanahalli,163574,KALLUKOTE,610366,Kallukote,TUMAKURU,TUMAKURU.xls,1225,,,,,,,
Karnataka,TUMAKURU,Tumakuru,63931,Hethanahalli,164009,KALLUMATA,611556,Kallumata,TUMAKURU,TUMAKURU.xls,1226,611556.0,11-29-571-05537-611556,kallumata,tumkur,tumkur,220367.0,Hethanahalli
Karnataka,TUMAKURU,Turuvekere,63981,MAYASANDRA,164462,KALLUNAGATIHALLI,612416,Kallunagathihalli,TUMAKURU,TUMAKURU.xls,1227,612416.0,11-29-571-05540-612416,kallunagathihalli,tumkur,turuvekere,220407.0,Mayasandra
Karnataka,TUMAKURU,Gubbi,63719,Kallur,162400,KALLURU,611920,Kallur,TUMAKURU,TUMAKURU.xls,1228,611920.0,11-29-571-05538-611920,kallur,tumkur,gubbi,220142.0,Kallur
Karnataka,TUMAKURU,Tumakuru,63936,C.T.KERE,164052,KALLUSHETTAGUNTE,611333,Kallasettigunte,TUMAKURU,TUMAKURU.xls,1229,611333.0,11-29-571-05537-611333,kallasettigunte,tumkur,tumkur,220358.0,Chikkatotlakere
Karnataka,TUMAKURU,Tiptur,63921,Araluguppe,163902,KALLUSHETTIHALLI,612060,Kallushettihalli,TUMAKURU,TUMAKURU.xls,1230,612060.0,11-29-571-05539-612060,kallushettihalli,tumkur,tiptur,220324.0,Araluguppe
Karnataka,TUMAKURU,Sira,63875,Hosur,163553,KALUVARAHALLI,610317,Kaluverahalli,TUMAKURU,TUMAKURU.xls,1231,610317.0,11-29-571-05533-610317,kaluverahalli,tumkur,sira,220302.0,Hosur
Karnataka,TUMAKURU,Koratagere,63748,CHINNAHALLI,162693,KALUVEHALLI,611222,Kaluvehalli,TUMAKURU,TUMAKURU.xls,1232,611222.0,11-29-571-05536-611222,kaluvehalli,tumkur,koratagere,251972.0,Koratagere
Karnataka,TUMAKURU,Tumakuru,63949,BALLAGERE,164152,KALYANAPURA,611520,Kalyanapura,TUMAKURU,TUMAKURU.xls,1233,611520.0,11-29-571-05537-611520,kalyanapura,tumkur,tumkur,220353.0,Ballagere
Karnataka,TUMAKURU,Koratagere,63750,TUMBADI,162696,KAMADHAHALLI,611028,Kambadahalli,TUMAKURU,TUMAKURU.xls,1234,611028.0,11-29-571-05536-611028,kambadahalli,tumkur,koratagere,220157.0,Agrahaara
Karnataka,TUMAKURU,Sira,63873,HEMDORE,163546,KAMAGONDANAHALLI,610333,Kamagondanahalli,TUMAKURU,TUMAKURU.xls,1235,610333.0,11-29-571-05533-610333,kamagondanahalli,tumkur,sira,220323.0,Yendore
