dept,dept_clean,grant_dept,grant_dept_clean,corp,corp_clean,project,project_clean,est_date,est_date_clean,district,district_clean,district_code,taluk,taluk_clean,constituency,constituency_clean,gram_panchayat,gram_panchayat_clean,village,village_clean,habitation,habitation_clean,maintenance_agency,maintenance_agency_clean,op_duration,op_duration_clean,op_duration_from,op_duration_to,rr_no,rr_no_clean,latitude,latitude_clean,longitude,longitude_clean,water_source,water_source_clean,water_source_code,borewell_capacity,borewell_capacity_clean,borewell_capacity_code,unit_capacity,unit_capacity_clean,unit_capacity_code,cost_unit,cost_unit_clean,cost_unit_code,civil_work_details,civil_work_details_clean,cost_civil_work,cost_civil_work_clean,cost_civil_work_code,cost_other_work,cost_other_work_clean,cost_other_work_code,tender_called,tender_called_clean,tender_called_code,maint_agreement,maint_agreement_clean,maint_agreement_code,maint_duration,maint_duration_clean,maint_duration_code,num_bidders,num_bidders_clean,num_bidders_code,install_contract,install_contract_clean,install_contract_code,agency_details,agency_details_clean,accreditation,accreditation_clean,accreditation_code,shutdown_reason,shutdown_reason_clean,num_repairs,num_repairs_clean,num_repairs_code,repair_time_hrs,repair_time_hrs_clean,repair_time_hrs_code,elec_conn_month,elec_conn_month_clean,remarks,remarks_clean,missing_count,corrupted_vars_list,flag_combined,flag_comma_split,flag_decimal_space,flag_six_numbers
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Athanur,Athanur,Nilogal camp,Nilogal camp,Nilogal camp,Nilogal camp,GP,GP,2021-22,2021-22,2021-22,,45732,45732,N 16.02'36,n 16.02'36,E 76.29.08,e 76.29.08,Borewell,borewell,borewell,396 - 793,594.5,595,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,12jun2012,12jun2012,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Athnur,Athnur,Jakkaladinni,Jakkaladinni,Jakkaladinni,Jakkaladinni,GP,GP,2021-22,2021-22,2021-22,,15436,15436,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,528 - 793,660.5,661,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,12jun2012,12jun2012,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Bhogavati,Bhogavati,Nandihal,Nandihal,Nandihal,Nandihal,GP,GP,2021-22,2021-22,2021-22,,44578,44578,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,528 - 793,660.5,661,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,12jun2012,12jun2012,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Bhogavati,Bhogavati,Rajaladinni,Rajaladinni,Rajaladinni,Rajaladinni,GP,GP,2021-22,2021-22,2021-22,,UNROARS11885,UNROARS11885,N 16.00'37,n 16.00'37,E 76.34'07,e 76.34'07,Borewell,borewell,borewell,396 - 793,594.5,595,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Chagabavi,Chagabavi,Chagabavi Camp,Chagabavi Camp,Chagabavi Camp,Chagabavi Camp,GP,GP,2021-22,2021-22,2021-22,,KLWW460,KLWW460,N 15.54'59,n 15.54'59,E 76.35'52,e 76.35'52,Borewell,borewell,borewell,528 - 1057,792.5,793,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Chagabavi,Chagabavi,Kadadinni,Kadadinni,Kadadinni,Kadadinni,GP,GP,2021-22,2021-22,2021-22,,TLGCRO8123,TLGCRO8123,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,396 - 793,594.5,595,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Chichkkotnekal,Chichkkotnekal,Devipur,Devipur,Devipur,Devipur,GP,GP,2021-22,2021-22,2021-22,,63214,63214,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,528 - 793,660.5,661,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Chichkkotnekal,Chichkkotnekal,Eralagadda,Eralagadda,Eralagadda,Eralagadda,GP,GP,2021-22,2021-22,2021-22,,45796,45796,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,396 - 793,594.5,595,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Gandinni,Gandinni,Ganadinni,Ganadinni,Ganadinni,Ganadinni,GP,GP,2021-22,2021-22,2021-22,,17854,17854,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,528 - 793,660.5,661,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Gandinni,Gandinni,Machanur,Machanur,Machanur,Machanur,GP,GP,2021-22,2021-22,2021-22,,15894,15894,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,528 - 793,660.5,661,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Haravi,Haravi,Chimlapur,Chimlapur,Chimlapur,Chimlapur,GP,GP,2021-22,2021-22,2021-22,,DNRO8801,DNRO8801,N 16.06'40,n 16.06'40,E 76.38'18,e 76.38'18,Borewell,borewell,borewell,396 - 793,594.5,595,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Haravi,Haravi,H Basaveshwara Camp,H Basaveshwara Camp,H Basaveshwara Camp,H Basaveshwara Camp,GP,GP,2021-22,2021-22,2021-22,,47539,47539,N 16.02'36,n 16.02'36,E 76.29.08,e 76.29.08,Borewell,borewell,borewell,528 - 1057,792.5,793,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Haravi,Haravi,Thirpathreddy Camp,Thirpathreddy Camp,Thirpathreddy Camp,Thirpathreddy Camp,GP,GP,2021-22,2021-22,2021-22,,58563,58563,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,396 - 793,594.5,595,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Harvi,Harvi,Harvi,Harvi,Harvi,Harvi,GP,GP,2021-22,2021-22,2021-22,,48476,48476,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,528 - 793,660.5,661,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Heera,Heera,Huda,Huda,Huda,Huda,GP,GP,2021-22,2021-22,2021-22,,BPR240,BPR240,N 16.00'37,n 16.00'37,E 76.34'07,e 76.34'07,Borewell,borewell,borewell,396 - 793,594.5,595,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Heera,Heera,Kasanadoddi,Kasanadoddi,Kasanadoddi,Kasanadoddi,GP,GP,2021-22,2021-22,2021-22,,14641554,14641554,N 15.54'59,n 15.54'59,E 76.35'52,e 76.35'52,Borewell,borewell,borewell,528 - 793,660.5,661,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Heera,Heera,Tappaladoddi,Tappaladoddi,Tappaladoddi,Tappaladoddi,GP,GP,2021-22,2021-22,2021-22,,14341555,14341555,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,528 - 793,660.5,661,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Hirehanagi,Hirehanagi,Goldinni,Goldinni,Goldinni,Goldinni,GP,GP,2021-22,2021-22,2021-22,,RLRO8800,RLRO8800,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,396 - 793,594.5,595,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Hirehanagi,Hirehanagi,Hirehangi,Hirehangi,Hirehangi,Hirehangi,GP,GP,2021-22,2021-22,2021-22,,51236,51236,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,528 - 1057,792.5,793,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Hirehanagi,Hirehanagi,Hussainpura,Hussainpura,Hussainpura,Hussainpura,GP,GP,2021-22,2021-22,2021-22,,GDHLP5009,GDHLP5009,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,396 - 793,594.5,595,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Hirehanagi,Hirehanagi,Saidapura,Saidapura,Saidapura,Saidapura,GP,GP,2021-22,2021-22,2021-22,,MBRO8797,MBRO8797,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,528 - 793,660.5,661,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Hirekotnekal,Hirekotnekal,Gopalnagar Camp,Gopalnagar Camp,Gopalnagar Camp,Gopalnagar Camp,GP,GP,2021-22,2021-22,2021-22,,GNLRO8799,GNLRO8799,N 16.06'40,n 16.06'40,E 76.38'18,e 76.38'18,Borewell,borewell,borewell,396 - 793,594.5,595,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Janekal,Janekal,Janekal,Janekal,Janekal,Janekal,GP,GP,2021-22,2021-22,2021-22,,41278,41278,N 16.02'36,n 16.02'36,E 76.29.08,e 76.29.08,Borewell,borewell,borewell,528 - 793,660.5,661,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,K Gudadinni,K Gudadinni,Jambaladinni,Jambaladinni,Jambaladinni,Jambaladinni,GP,GP,2021-22,2021-22,2021-22,,GHRO8786,GHRO8786,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,528 - 793,660.5,661,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Kallur,Kallur,Kallur,Kallur,Kallur,Kallur,GP,GP,2021-22,2021-22,2021-22,,UNWW11698,UNWW11698,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,396 - 793,594.5,595,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Kapagal,Kapagal,Bomnal,Bomnal,Bomnal,Bomnal,GP,GP,2021-22,2021-22,2021-22,,52356688,52356688,N 16.00'37,n 16.00'37,E 76.34'07,e 76.34'07,Borewell,borewell,borewell,528 - 1057,792.5,793,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Kavital,Kavital,Narayanacamp,Narayanacamp,Narayanacamp,Narayanacamp,GP,GP,2021-22,2021-22,2021-22,,DGNRO8790,DGNRO8790,N 15.54'59,n 15.54'59,E 76.35'52,e 76.35'52,Borewell,borewell,borewell,396 - 793,594.5,595,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Madlapura,Madlapura,Rabbanakal,Rabbanakal,Rabbanakal,Rabbanakal,GP,GP,2021-22,2021-22,2021-22,,MPRO8798,MPRO8798,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,528 - 793,660.5,661,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP,NRDWP,2015-16,2015-16,Raichur,raichur,raichur,Manvi,Manvi,Manvi,Manvi,Nakkundi,Nakkundi,Nakkundi,Nakkundi,Nakkundi,Nakkundi,GP,GP,2021-22,2021-22,2021-22,,KBDP5015,KBDP5015,"Latitude: 15,53,38","latitude: 15,53,38","Longitude:76.36,8","longitude:76.36,8",Borewell,borewell,borewell,396 - 793,594.5,595,1000 LPH,1000,1000,1000000,1000000,1000000,Cabin,cabin,468000,468000,468000,532000,532000,532000,YES,yes,yes,Yes ( from EE RWS),yes,yes,60,60,60,M.S Scientifics Hyderabad,1,1,No,no,no,"M.S Scientifics Hyderabad
98491 64672",M.S Scientifics Hyderabad98491 64672,Yes,yes,yes,,,,,,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,14nov2016,14nov2016,,,3,,0,0,0,0
